drug_name	disease_name	label	source
benazepril	autoimmune disease	0	reliable_negative
chlorthalidone	autoimmune disease	0	reliable_negative
azacitidine	autoimmune disease	0	reliable_negative
bisoprolol	autoimmune disease	0	reliable_negative
irbesartan	autoimmune disease	0	reliable_negative
telmisartan	autoimmune disease	0	reliable_negative
trimethoprim	osteoporosis	0	reliable_negative
hydromorphone	myxedema	0	reliable_negative
isosorbide dinitrate	autoimmune disease	0	reliable_negative
valsartan	autoimmune disease	0	reliable_negative
warfarin	autoimmune disease	0	reliable_negative
ziprasidone	gastroesophageal reflux disease	0	reliable_negative
bendroflumethiazide	autoimmune disease	0	reliable_negative
clotrimazole	autoimmune disease	0	reliable_negative
desogestrel	gastroesophageal reflux disease	0	reliable_negative
dolasetron	myxedema	0	reliable_negative
felodipine	pernicious anemia	0	reliable_negative
imipramine	autoimmune disease	0	reliable_negative
sorafenib	autoimmune disease	0	reliable_negative
biperiden	myxedema	0	reliable_negative
levetiracetam	osteoporosis	0	reliable_negative
moxifloxacin	obsessive-compulsive disorder	0	reliable_negative
phenytoin	autoimmune disease	0	reliable_negative
praziquantel	gastroesophageal reflux disease	0	reliable_negative
rifampin	autoimmune disease	0	reliable_negative
ticlopidine	autoimmune disease	0	reliable_negative
acetaminophen	obsessive-compulsive disorder	0	reliable_negative
carboplatin	autoimmune disease	0	reliable_negative
clotrimazole	gastroesophageal reflux disease	0	reliable_negative
desflurane	autoimmune disease	0	reliable_negative
docetaxel	autoimmune disease	0	reliable_negative
doxorubicin	myxedema	0	reliable_negative
duloxetine	schizophrenia	0	reliable_negative
eprosartan	obsessive-compulsive disorder	0	reliable_negative
esomeprazole	autoimmune disease	0	reliable_negative
fentanyl	autoimmune disease	0	reliable_negative
isotretinoin	autoimmune disease	0	reliable_negative
letrozole	myxedema	0	reliable_negative
lovastatin	myasthenia gravis	0	reliable_negative
meprobamate	myasthenia gravis	0	reliable_negative
naproxen	myxedema	0	reliable_negative
oxcarbazepine	gastroesophageal reflux disease	0	reliable_negative
penbutolol	myxedema	0	reliable_negative
praziquantel	myxedema	0	reliable_negative
quinine	autoimmune disease	0	reliable_negative
sunitinib	myxedema	0	reliable_negative
tadalafil	autoimmune disease	0	reliable_negative
tamoxifen	myxedema	0	reliable_negative
tretinoin	autoimmune disease	0	reliable_negative
valsartan	obsessive-compulsive disorder	0	reliable_negative
budesonide	myxedema	0	reliable_negative
ciprofloxacin	systemic lupus erythematosus	0	reliable_negative
desonide	gastroesophageal reflux disease	0	reliable_negative
dronabinol	obsessive-compulsive disorder	0	reliable_negative
erlotinib	autoimmune disease	0	reliable_negative
lisinopril	autoimmune disease	0	reliable_negative
orphenadrine	myxedema	0	reliable_negative
quetiapine	myxedema	0	reliable_negative
simvastatin	pernicious anemia	0	reliable_negative
valsartan	schizophrenia	0	reliable_negative
adapalene	myasthenia gravis	0	reliable_negative
atomoxetine	myasthenia gravis	0	reliable_negative
cyclobenzaprine	myxedema	0	reliable_negative
cyproheptadine	myasthenia gravis	0	reliable_negative
felodipine	myasthenia gravis	0	reliable_negative
fluphenazine	gastroesophageal reflux disease	0	reliable_negative
frovatriptan	autoimmune disease	0	reliable_negative
glyburide	schizophrenia	0	reliable_negative
hydroxyurea	obsessive-compulsive disorder	0	reliable_negative
isosorbide dinitrate	systemic lupus erythematosus	0	reliable_negative
levetiracetam	myasthenia gravis	0	reliable_negative
methyclothiazide	pernicious anemia	0	reliable_negative
metipranolol	schizophrenia	0	reliable_negative
rifampin	obsessive-compulsive disorder	0	reliable_negative
sumatriptan	myxedema	0	reliable_negative
acarbose	obsessive-compulsive disorder	0	reliable_negative
acetaminophen	myasthenia gravis	0	reliable_negative
acyclovir	gastroesophageal reflux disease	0	reliable_negative
amobarbital	obsessive-compulsive disorder	0	reliable_negative
bethanechol	myxedema	0	reliable_negative
budesonide	obsessive-compulsive disorder	0	reliable_negative
cisplatin	obsessive-compulsive disorder	0	reliable_negative
cyclobenzaprine	myasthenia gravis	0	reliable_negative
diazepam	gastroesophageal reflux disease	0	reliable_negative
flutamide	myxedema	0	reliable_negative
imipramine	myxedema	0	reliable_negative
metformin	schizophrenia	0	reliable_negative
nifedipine	systemic lupus erythematosus	0	reliable_negative
amphetamine	myxedema	0	reliable_negative
chlorothiazide	obsessive-compulsive disorder	0	reliable_negative
diphenhydramine	myasthenia gravis	0	reliable_negative
hydrochlorothiazide	pernicious anemia	0	reliable_negative
itraconazole	myasthenia gravis	0	reliable_negative
levofloxacin	systemic lupus erythematosus	0	reliable_negative
lorazepam	gastroesophageal reflux disease	0	reliable_negative
risperidone	gastroesophageal reflux disease	0	reliable_negative
warfarin	schizophrenia	0	reliable_negative
budesonide	myasthenia gravis	0	reliable_negative
budesonide	schizophrenia	0	reliable_negative
diazepam	autoimmune disease	0	reliable_negative
eletriptan	myasthenia gravis	0	reliable_negative
isotretinoin	schizophrenia	0	reliable_negative
tamoxifen	schizophrenia	0	reliable_negative
clobetasol propionate	myasthenia gravis	0	reliable_negative
dextromethorphan	gastroesophageal reflux disease	0	reliable_negative
ephedrine	systemic lupus erythematosus	0	reliable_negative
flutamide	schizophrenia	0	reliable_negative
rizatriptan	myasthenia gravis	0	reliable_negative
hydrochlorothiazide	lung cancer	0	reliable_negative
methyclothiazide	lung cancer	0	reliable_negative
moexipril	schizophrenia	0	reliable_negative
hydralazine	autoimmune disease	0	reliable_negative
penbutolol	autoimmune disease	0	reliable_negative
sitagliptin	autoimmune disease	0	reliable_negative
terazosin	autoimmune disease	0	reliable_negative
warfarin	pernicious anemia	0	reliable_negative
acetaminophen	autoimmune disease	0	reliable_negative
albuterol	osteoporosis	0	reliable_negative
amitriptyline	myxedema	0	reliable_negative
dextromethorphan	osteoporosis	0	reliable_negative
dipyridamole	autoimmune disease	0	reliable_negative
fondaparinux	gastroesophageal reflux disease	0	reliable_negative
labetalol	autoimmune disease	0	reliable_negative
levonorgestrel	osteoporosis	0	reliable_negative
memantine	autoimmune disease	0	reliable_negative
rosiglitazone	autoimmune disease	0	reliable_negative
anastrozole	obsessive-compulsive disorder	0	reliable_negative
bisoprolol	obsessive-compulsive disorder	0	reliable_negative
buspirone	myasthenia gravis	0	reliable_negative
captopril	pernicious anemia	0	reliable_negative
carteolol	autoimmune disease	0	reliable_negative
chlorthalidone	myasthenia gravis	0	reliable_negative
clofarabine	myxedema	0	reliable_negative
dacarbazine	myxedema	0	reliable_negative
daunorubicin	myxedema	0	reliable_negative
dihydrocodeine	myxedema	0	reliable_negative
dipyridamole	obsessive-compulsive disorder	0	reliable_negative
doxazosin	obsessive-compulsive disorder	0	reliable_negative
formoterol	autoimmune disease	0	reliable_negative
gabapentin	pernicious anemia	0	reliable_negative
glimepiride	autoimmune disease	0	reliable_negative
glimepiride	obsessive-compulsive disorder	0	reliable_negative
heparin	obsessive-compulsive disorder	0	reliable_negative
idarubicin	gastroesophageal reflux disease	0	reliable_negative
irbesartan	pernicious anemia	0	reliable_negative
lapatinib	osteoporosis	0	reliable_negative
memantine	myxedema	0	reliable_negative
rizatriptan	autoimmune disease	0	reliable_negative
sunitinib	autoimmune disease	0	reliable_negative
tamsulosin	obsessive-compulsive disorder	0	reliable_negative
trimethoprim	myxedema	0	reliable_negative
verapamil	autoimmune disease	0	reliable_negative
aliskiren	myxedema	0	reliable_negative
almotriptan	autoimmune disease	0	reliable_negative
alosetron	autoimmune disease	0	reliable_negative
aripiprazole	myxedema	0	reliable_negative
atenolol	obsessive-compulsive disorder	0	reliable_negative
atomoxetine	pernicious anemia	0	reliable_negative
dacarbazine	gastroesophageal reflux disease	0	reliable_negative
dasatinib	gastroesophageal reflux disease	0	reliable_negative
dextropropoxyphene	autoimmune disease	0	reliable_negative
enoxaparin	obsessive-compulsive disorder	0	reliable_negative
felodipine	lung cancer	0	reliable_negative
flutamide	autoimmune disease	0	reliable_negative
glyburide	obsessive-compulsive disorder	0	reliable_negative
granisetron	myxedema	0	reliable_negative
itraconazole	gastroesophageal reflux disease	0	reliable_negative
ketoprofen	myasthenia gravis	0	reliable_negative
lapatinib	gastroesophageal reflux disease	0	reliable_negative
levetiracetam	gastroesophageal reflux disease	0	reliable_negative
lisinopril	pernicious anemia	0	reliable_negative
metoclopramide	obsessive-compulsive disorder	0	reliable_negative
metoclopramide	systemic lupus erythematosus	0	reliable_negative
misoprostol	myasthenia gravis	0	reliable_negative
moxifloxacin	autoimmune disease	0	reliable_negative
moxifloxacin	pernicious anemia	0	reliable_negative
nifedipine	obsessive-compulsive disorder	0	reliable_negative
ofloxacin	autoimmune disease	0	reliable_negative
ofloxacin	obsessive-compulsive disorder	0	reliable_negative
paliperidone	myasthenia gravis	0	reliable_negative
quetiapine	gastroesophageal reflux disease	0	reliable_negative
quinapril	pernicious anemia	0	reliable_negative
rifampin	osteoporosis	0	reliable_negative
sitagliptin	myxedema	0	reliable_negative
tamsulosin	schizophrenia	0	reliable_negative
terbutaline	myasthenia gravis	0	reliable_negative
ticlopidine	obsessive-compulsive disorder	0	reliable_negative
venlafaxine	myasthenia gravis	0	reliable_negative
verapamil	obsessive-compulsive disorder	0	reliable_negative
amphetamine	myasthenia gravis	0	reliable_negative
atorvastatin	pernicious anemia	0	reliable_negative
betaxolol	obsessive-compulsive disorder	0	reliable_negative
bisoprolol	schizophrenia	0	reliable_negative
carvedilol	schizophrenia	0	reliable_negative
celecoxib	myxedema	0	reliable_negative
clomipramine	myasthenia gravis	0	reliable_negative
clopidogrel	myxedema	0	reliable_negative
cyclizine	myasthenia gravis	0	reliable_negative
daunorubicin	obsessive-compulsive disorder	0	reliable_negative
desonide	myasthenia gravis	0	reliable_negative
desonide	schizophrenia	0	reliable_negative
dexamethasone	gastroesophageal reflux disease	0	reliable_negative
eletriptan	gastroesophageal reflux disease	0	reliable_negative
felodipine	systemic lupus erythematosus	0	reliable_negative
fluocinolone acetonide	myasthenia gravis	0	reliable_negative
flutamide	obsessive-compulsive disorder	0	reliable_negative
fluvastatin	myasthenia gravis	0	reliable_negative
formoterol	myasthenia gravis	0	reliable_negative
hydrochlorothiazide	obsessive-compulsive disorder	0	reliable_negative
idarubicin	obsessive-compulsive disorder	0	reliable_negative
labetalol	schizophrenia	0	reliable_negative
lansoprazole	autoimmune disease	0	reliable_negative
meperidine	obsessive-compulsive disorder	0	reliable_negative
metformin	obsessive-compulsive disorder	0	reliable_negative
ofloxacin	pernicious anemia	0	reliable_negative
omeprazole	obsessive-compulsive disorder	0	reliable_negative
paliperidone	gastroesophageal reflux disease	0	reliable_negative
phenytoin	gastroesophageal reflux disease	0	reliable_negative
pseudoephedrine	autoimmune disease	0	reliable_negative
tacrolimus	myasthenia gravis	0	reliable_negative
ticlopidine	schizophrenia	0	reliable_negative
timolol	myxedema	0	reliable_negative
venlafaxine	autoimmune disease	0	reliable_negative
benzphetamine	myasthenia gravis	0	reliable_negative
dextroamphetamine	autoimmune disease	0	reliable_negative
dextropropoxyphene	systemic lupus erythematosus	0	reliable_negative
metformin	lung cancer	0	reliable_negative
phenylephrine	systemic lupus erythematosus	0	reliable_negative
nizatidine	schizophrenia	0	reliable_negative
sildenafil	schizophrenia	0	reliable_negative
beclomethasone dipropionate	obsessive-compulsive disorder	0	reliable_negative
beclomethasone dipropionate	schizophrenia	0	reliable_negative
amitriptyline	autoimmune disease	0	reliable_negative
betaxolol	autoimmune disease	0	reliable_negative
carbamazepine	osteoporosis	0	reliable_negative
diclofenac	autoimmune disease	0	reliable_negative
digoxin	autoimmune disease	0	reliable_negative
gabapentin	schizophrenia	0	reliable_negative
glyburide	autoimmune disease	0	reliable_negative
levothyroxine	autoimmune disease	0	reliable_negative
mesalazine	autoimmune disease	0	reliable_negative
moxifloxacin	osteoporosis	0	reliable_negative
(-)-nebivolol	autoimmune disease	0	reliable_negative
raloxifene	autoimmune disease	0	reliable_negative
rivastigmine	autoimmune disease	0	reliable_negative
timolol	autoimmune disease	0	reliable_negative
bortezomib	gastroesophageal reflux disease	0	reliable_negative
cisplatin	pernicious anemia	0	reliable_negative
dihydrocodeine	myasthenia gravis	0	reliable_negative
erythromycin	osteoporosis	0	reliable_negative
fosinopril	pernicious anemia	0	reliable_negative
ketorolac	autoimmune disease	0	reliable_negative
ketorolac	obsessive-compulsive disorder	0	reliable_negative
lamotrigine	gastroesophageal reflux disease	0	reliable_negative
losartan	pernicious anemia	0	reliable_negative
metoclopramide	osteoporosis	0	reliable_negative
minocycline	osteoporosis	0	reliable_negative
nadolol	autoimmune disease	0	reliable_negative
nimodipine	autoimmune disease	0	reliable_negative
paliperidone	autoimmune disease	0	reliable_negative
pemetrexed	osteoporosis	0	reliable_negative
pimecrolimus	myxedema	0	reliable_negative
quinidine	myxedema	0	reliable_negative
rasagiline	autoimmune disease	0	reliable_negative
rosuvastatin	pernicious anemia	0	reliable_negative
sotalol	autoimmune disease	0	reliable_negative
sumatriptan	autoimmune disease	0	reliable_negative
telmisartan	pernicious anemia	0	reliable_negative
topiramate	autoimmune disease	0	reliable_negative
amitriptyline	myasthenia gravis	0	reliable_negative
amlodipine	lung cancer	0	reliable_negative
bethanechol	systemic lupus erythematosus	0	reliable_negative
buspirone	myxedema	0	reliable_negative
codeine	autoimmune disease	0	reliable_negative
daunorubicin	gastroesophageal reflux disease	0	reliable_negative
desoximetasone	myasthenia gravis	0	reliable_negative
dextropropoxyphene	osteoporosis	0	reliable_negative
dicyclomine	systemic lupus erythematosus	0	reliable_negative
diflunisal	myasthenia gravis	0	reliable_negative
dipyridamole	schizophrenia	0	reliable_negative
doxazosin	myasthenia gravis	0	reliable_negative
doxorubicin	autoimmune disease	0	reliable_negative
ephedrine	autoimmune disease	0	reliable_negative
famotidine	schizophrenia	0	reliable_negative
flutamide	osteoporosis	0	reliable_negative
fluvastatin	pernicious anemia	0	reliable_negative
formoterol	schizophrenia	0	reliable_negative
hydromorphone	autoimmune disease	0	reliable_negative
