drug_name	disease_name	label	source
pacritinib	autoimmune disease	0	reliable_negative
pamidronic acid	autoimmune disease	0	reliable_negative
panobinostat	autoimmune disease	0	reliable_negative
panobinostat	myxedema	0	reliable_negative
pefloxacin	marfan syndrome	0	reliable_negative
penbutolol	systemic lupus erythematosus	0	reliable_negative
pentazocine	osteoporosis	0	reliable_negative
perindopril	pernicious anemia	0	reliable_negative
phendimetrazine	schizophrenia	0	reliable_negative
phendimetrazine	systemic lupus erythematosus	0	reliable_negative
phenylbutazone	gastroesophageal reflux disease	0	reliable_negative
phenytoin	osteoporosis	0	reliable_negative
pilocarpine	autoimmune disease	0	reliable_negative
pindolol	schizophrenia	0	reliable_negative
piracetam	autoimmune disease	0	reliable_negative
pralatrexate	gastroesophageal reflux disease	0	reliable_negative
prasugrel	pernicious anemia	0	reliable_negative
praziquantel	schizophrenia	0	reliable_negative
promazine	myasthenia gravis	0	reliable_negative
propafenone	autoimmune disease	0	reliable_negative
propafenone	osteoporosis	0	reliable_negative
pseudoephedrine	pheochromocytoma	0	reliable_negative
ropinirole	autoimmune disease	0	reliable_negative
roxithromycin	obsessive-compulsive disorder	0	reliable_negative
saquinavir	scurvy	0	reliable_negative
saxagliptin	obsessive-compulsive disorder	0	reliable_negative
sotalol	osteoporosis	0	reliable_negative
stanozolol	myasthenia gravis	0	reliable_negative
tacrolimus	pernicious anemia	0	reliable_negative
tamoxifen	systemic lupus erythematosus	0	reliable_negative
telmisartan	lung cancer	0	reliable_negative
timolol	lung cancer	0	reliable_negative
tinidazole	osteoporosis	0	reliable_negative
topiramate	myxedema	0	reliable_negative
topotecan	autoimmune disease	0	reliable_negative
tropicamide	autoimmune disease	0	reliable_negative
valrubicin	gastroesophageal reflux disease	0	reliable_negative
vandetanib	schizophrenia	0	reliable_negative
vinblastine	autoimmune disease	0	reliable_negative
ziprasidone	osteoporosis	0	reliable_negative
acarbose	pernicious anemia	0	reliable_negative
acarbose	schizophrenia	0	reliable_negative
acebutolol	lung cancer	0	reliable_negative
aceclofenac	obsessive-compulsive disorder	0	reliable_negative
acetazolamide	schizophrenia	0	reliable_negative
albuterol	schizophrenia	0	reliable_negative
alclofenac	myxedema	0	reliable_negative
alprazolam	lung cancer	0	reliable_negative
alprostadil	myasthenia gravis	0	reliable_negative
amikacin	gastroesophageal reflux disease	0	reliable_negative
amiodarone	systemic lupus erythematosus	0	reliable_negative
amobarbital	lung cancer	0	reliable_negative
amobarbital	schizophrenia	0	reliable_negative
aripiprazole	systemic lupus erythematosus	0	reliable_negative
artemether	obsessive-compulsive disorder	0	reliable_negative
artemisinin	enterocolitis	0	reliable_negative
atomoxetine	lung cancer	0	reliable_negative
axitinib	gastroesophageal reflux disease	0	reliable_negative
azacitidine	schizophrenia	0	reliable_negative
baclofen	autoimmune disease	0	reliable_negative
baclofen	obsessive-compulsive disorder	0	reliable_negative
bendroflumethiazide	pernicious anemia	0	reliable_negative
benoxaprofen	obsessive-compulsive disorder	0	reliable_negative
butorphanol	systemic lupus erythematosus	0	reliable_negative
cabergoline	gastroesophageal reflux disease	0	reliable_negative
calcitriol	schizophrenia	0	reliable_negative
cannabidiol	gastroesophageal reflux disease	0	reliable_negative
carboplatin	myasthenia gravis	0	reliable_negative
carvedilol	lung cancer	0	reliable_negative
chlorpheniramine	marfan syndrome	0	reliable_negative
clobazam	myasthenia gravis	0	reliable_negative
clomipramine	lung cancer	0	reliable_negative
clopidogrel	obsessive-compulsive disorder	0	reliable_negative
colistin	gastroesophageal reflux disease	0	reliable_negative
cyclobenzaprine	systemic lupus erythematosus	0	reliable_negative
danazol	myasthenia gravis	0	reliable_negative
dapsone	gastroesophageal reflux disease	0	reliable_negative
dasatinib	schizophrenia	0	reliable_negative
daunorubicin	schizophrenia	0	reliable_negative
dextropropoxyphene	pernicious anemia	0	reliable_negative
diclofenac	pernicious anemia	0	reliable_negative
diclofenamide	schizophrenia	0	reliable_negative
dicyclomine	lung cancer	0	reliable_negative
diflunisal	obsessive-compulsive disorder	0	reliable_negative
dinoprostone	gastroesophageal reflux disease	0	reliable_negative
diphenhydramine	lung cancer	0	reliable_negative
docetaxel	obsessive-compulsive disorder	0	reliable_negative
docetaxel	schizophrenia	0	reliable_negative
domperidone	obsessive-compulsive disorder	0	reliable_negative
duloxetine	sickle cell disease	0	reliable_negative
dutasteride	myasthenia gravis	0	reliable_negative
elagolix	obsessive-compulsive disorder	0	reliable_negative
enzalutamide	huntington disease	0	reliable_negative
ephedrine	schizophrenia	0	reliable_negative
erythromycin	schizophrenia	0	reliable_negative
esomeprazole	schizophrenia	0	reliable_negative
eszopiclone	systemic lupus erythematosus	0	reliable_negative
ethambutol	obsessive-compulsive disorder	0	reliable_negative
ethosuximide	lung cancer	0	reliable_negative
etizolam	gastroesophageal reflux disease	0	reliable_negative
etodolac	obsessive-compulsive disorder	0	reliable_negative
everolimus	gastroesophageal reflux disease	0	reliable_negative
everolimus	schizophrenia	0	reliable_negative
exemestane	schizophrenia	0	reliable_negative
fentanyl	gastroesophageal reflux disease	0	reliable_negative
flumethasone	myasthenia gravis	0	reliable_negative
flunitrazepam	myasthenia gravis	0	reliable_negative
flunitrazepam	sickle cell disease	0	reliable_negative
fluphenazine	autoimmune disease	0	reliable_negative
fluticasone propionate	obsessive-compulsive disorder	0	reliable_negative
frovatriptan	pernicious anemia	0	reliable_negative
gallopamil	systemic lupus erythematosus	0	reliable_negative
gentamicin	systemic lupus erythematosus	0	reliable_negative
hydralazine	schizophrenia	0	reliable_negative
hydrocodone	pernicious anemia	0	reliable_negative
hydromorphone	obsessive-compulsive disorder	0	reliable_negative
imiquimod	schizophrenia	0	reliable_negative
isocarboxazid	marfan syndrome	0	reliable_negative
ketoprofen	gastroesophageal reflux disease	0	reliable_negative
labetalol	pernicious anemia	0	reliable_negative
landiolol	schizophrenia	0	reliable_negative
landiolol	systemic lupus erythematosus	0	reliable_negative
levobunolol	schizophrenia	0	reliable_negative
levomenol	gastroesophageal reflux disease	0	reliable_negative
lisinopril	myasthenia gravis	0	reliable_negative
lomustine	pernicious anemia	0	reliable_negative
lopinavir	enterocolitis	0	reliable_negative
lorazepam	pernicious anemia	0	reliable_negative
lovastatin	lung cancer	0	reliable_negative
macitentan	gastroesophageal reflux disease	0	reliable_negative
meloxicam	pernicious anemia	0	reliable_negative
meprobamate	sickle cell disease	0	reliable_negative
mesalazine	lung cancer	0	reliable_negative
methyclothiazide	wilson disease	0	reliable_negative
metolazone	obsessive-compulsive disorder	0	reliable_negative
metoprolol	lung cancer	0	reliable_negative
minocycline	systemic lupus erythematosus	0	reliable_negative
mitomycin	schizophrenia	0	reliable_negative
naloxone	pernicious anemia	0	reliable_negative
(-)-nebivolol	obsessive-compulsive disorder	0	reliable_negative
nelfinavir	lung cancer	0	reliable_negative
neostigmine	gastroesophageal reflux disease	0	reliable_negative
niclosamide	osteoporosis	0	reliable_negative
nitrofurantoin	systemic lupus erythematosus	0	reliable_negative
nortriptyline	systemic lupus erythematosus	0	reliable_negative
ofloxacin	marfan syndrome	0	reliable_negative
olaparib	enterocolitis	0	reliable_negative
ondansetron	schizophrenia	0	reliable_negative
oxazepam	pernicious anemia	0	reliable_negative
oxazepam	sickle cell disease	0	reliable_negative
oxcarbazepine	systemic lupus erythematosus	0	reliable_negative
oxymorphone	autoimmune disease	0	reliable_negative
oxymorphone	systemic lupus erythematosus	0	reliable_negative
paliperidone	pernicious anemia	0	reliable_negative
pantoprazole	rheumatoid arthritis	0	reliable_negative
pioglitazone	huntington disease	0	reliable_negative
piperacillin	schizophrenia	0	reliable_negative
practolol	myasthenia gravis	0	reliable_negative
practolol	pernicious anemia	0	reliable_negative
practolol	systemic lupus erythematosus	0	reliable_negative
pravastatin	huntington disease	0	reliable_negative
pregabalin	lung cancer	0	reliable_negative
rifamycin	marfan syndrome	0	reliable_negative
rofecoxib	obsessive-compulsive disorder	0	reliable_negative
roxithromycin	gastroesophageal reflux disease	0	reliable_negative
saquinavir	lung cancer	0	reliable_negative
scopolamine	myasthenia gravis	0	reliable_negative
sertraline	marfan syndrome	0	reliable_negative
sevoflurane	systemic lupus erythematosus	0	reliable_negative
simvastatin	down syndrome	0	reliable_negative
sotalol	obsessive-compulsive disorder	0	reliable_negative
stanozolol	lung cancer	0	reliable_negative
terfenadine	obsessive-compulsive disorder	0	reliable_negative
tiopronin	pernicious anemia	0	reliable_negative
tolbutamide	obsessive-compulsive disorder	0	reliable_negative
topotecan	pernicious anemia	0	reliable_negative
valsartan	sickle cell disease	0	reliable_negative
venlafaxine	gastroesophageal reflux disease	0	reliable_negative
zolmitriptan	gastroesophageal reflux disease	0	reliable_negative
arformoterol	myasthenia gravis	0	reliable_negative
brompheniramine	fabry disease	0	reliable_negative
cefdinir	obsessive-compulsive disorder	0	reliable_negative
codeine	pernicious anemia	0	reliable_negative
dexamethasone	schizophrenia	0	reliable_negative
diazepam	enterocolitis	0	reliable_negative
eletriptan	enterocolitis	0	reliable_negative
ephedrine	pernicious anemia	0	reliable_negative
esmirtazapine	gastroesophageal reflux disease	0	reliable_negative
etodolac	schizophrenia	0	reliable_negative
fexofenadine	lung cancer	0	reliable_negative
fluoxetine	sickle cell disease	0	reliable_negative
fluphenazine	enterocolitis	0	reliable_negative
fosinopril	lung cancer	0	reliable_negative
frovatriptan	lung cancer	0	reliable_negative
loperamide	alcohol dependence	0	reliable_negative
methylphenidate	systemic lupus erythematosus	0	reliable_negative
nifedipine	alcohol dependence	0	reliable_negative
pentobarbital	gastroesophageal reflux disease	0	reliable_negative
pioglitazone	alcohol dependence	0	reliable_negative
pseudoephedrine	wilson disease	0	reliable_negative
sertraline	fabry disease	0	reliable_negative
sumatriptan	lung cancer	0	reliable_negative
trimethadione	gastroesophageal reflux disease	0	reliable_negative
venlafaxine	lung cancer	0	reliable_negative
dextropropoxyphene	fabry disease	0	reliable_negative
ephedrine	lung cancer	0	reliable_negative
alfuzosin	autoimmune disease	0	reliable_negative
alisertib	autoimmune disease	0	reliable_negative
atrasentan	autoimmune disease	0	reliable_negative
clobetasol propionate	myxedema	0	reliable_negative
dacarbazine	pernicious anemia	0	reliable_negative
dexmedetomidine	myxedema	0	reliable_negative
dextromethorphan	raynaud disease	0	reliable_negative
dorzolamide	osteoporosis	0	reliable_negative
dyphylline	myxedema	0	reliable_negative
eletriptan	pheochromocytoma	0	reliable_negative
fosfomycin	myxedema	0	reliable_negative
granisetron	autoimmune disease	0	reliable_negative
ivermectin	osteoporosis	0	reliable_negative
levofloxacin	pheochromocytoma	0	reliable_negative
lubiprostone	autoimmune disease	0	reliable_negative
melevodopa	autoimmune disease	0	reliable_negative
meloxicam	autoimmune disease	0	reliable_negative
miconazole	autoimmune disease	0	reliable_negative
mycophenolic acid	osteoporosis	0	reliable_negative
naproxen	pheochromocytoma	0	reliable_negative
netoglitazone	myxedema	0	reliable_negative
nicotine	autoimmune disease	0	reliable_negative
nortriptyline	myxedema	0	reliable_negative
octreotide	autoimmune disease	0	reliable_negative
pentazocine	pheochromocytoma	0	reliable_negative
selumetinib	autoimmune disease	0	reliable_negative
tacrolimus	myxedema	0	reliable_negative
telmisartan	chronic obstructive pulmonary disease	0	reliable_negative
travoprost	autoimmune disease	0	reliable_negative
warfarin	scurvy	0	reliable_negative
acebutolol	osteoporosis	0	reliable_negative
acitretin	myxedema	0	reliable_negative
adenosine	systemic lupus erythematosus	0	reliable_negative
aliskiren	osteoporosis	0	reliable_negative
alprazolam	osteoporosis	0	reliable_negative
amphotericin b	myasthenia gravis	0	reliable_negative
anastrozole	chronic obstructive pulmonary disease	0	reliable_negative
anastrozole	enterocolitis	0	reliable_negative
aniracetam	myasthenia gravis	0	reliable_negative
anisomycin	myxedema	0	reliable_negative
atorvastatin	tourette syndrome	0	reliable_negative
azacitidine	enterocolitis	0	reliable_negative
azacitidine	gastroesophageal reflux disease	0	reliable_negative
beclomethasone dipropionate	sickle cell disease	0	reliable_negative
bethanechol	autoimmune disease	0	reliable_negative
bezafibrate	systemic lupus erythematosus	0	reliable_negative
bortezomib	pernicious anemia	0	reliable_negative
caffeine	myxedema	0	reliable_negative
capsaicin	myxedema	0	reliable_negative
carfilzomib	pernicious anemia	0	reliable_negative
cefdinir	pernicious anemia	0	reliable_negative
chlorthalidone	huntington disease	0	reliable_negative
chlorthalidone	pernicious anemia	0	reliable_negative
ciprofibrate	myxedema	0	reliable_negative
cisplatin	scurvy	0	reliable_negative
clobetasol propionate	schizophrenia	0	reliable_negative
clofarabine	autoimmune disease	0	reliable_negative
clomipramine	schizophrenia	0	reliable_negative
clomipramine	sickle cell disease	0	reliable_negative
clozapine	pernicious anemia	0	reliable_negative
codeine	pheochromocytoma	0	reliable_negative
cyclizine	systemic lupus erythematosus	0	reliable_negative
cyclobenzaprine	pheochromocytoma	0	reliable_negative
dabigatran	myxedema	0	reliable_negative
dacarbazine	osteoporosis	0	reliable_negative
daunorubicin	pernicious anemia	0	reliable_negative
daunorubicin	rheumatoid arthritis	0	reliable_negative
deferoxamine	myasthenia gravis	0	reliable_negative
desogestrel	fabry disease	0	reliable_negative
dexmedetomidine	autoimmune disease	0	reliable_negative
dextropropoxyphene	pheochromocytoma	0	reliable_negative
diclofenamide	myasthenia gravis	0	reliable_negative
dihydralazine	systemic lupus erythematosus	0	reliable_negative
dinoprostone	autoimmune disease	0	reliable_negative
dolasetron	autoimmune disease	0	reliable_negative
dolasetron	osteoporosis	0	reliable_negative
doxorubicin	myasthenia gravis	0	reliable_negative
doxycycline	sjogren syndrome	0	reliable_negative
epirubicin	chronic obstructive pulmonary disease	0	reliable_negative
epirubicin	scurvy	0	reliable_negative
erythromycin	autoimmune disease	0	reliable_negative
estradiol	myasthenia gravis	0	reliable_negative
ethambutol	schizophrenia	0	reliable_negative
etizolam	myxedema	0	reliable_negative
floxuridine	autoimmune disease	0	reliable_negative
fluorouracil	osteoporosis	0	reliable_negative
fosfomycin	autoimmune disease	0	reliable_negative
frovatriptan	pheochromocytoma	0	reliable_negative
gallopamil	myxedema	0	reliable_negative
geraniol	myxedema	0	reliable_negative
guanethidine	myxedema	0	reliable_negative
hydroxyurea	myasthenia gravis	0	reliable_negative
